1.0	5	8	0.53	312.27	4.93	12.76	0.3	0.43	6.02
1.0	23	5	0.52	275.53	3.89	8.37	0.39	0.45	19.8
1.0	15	9	0.36	194.19	4.34	14.48	0.31	0.44	17.38
1.0	5	6	0.41	278.69	2.43	11.83	0.36	0.57	5.64
1.0	12	3	0.39	271.33	3.63	9.56	0.35	0.5	12.86
1.0	25	5	0.63	303.02	1.94	12.82	0.39	0.46	21.74
1.0	6	3	0.62	278.81	1.88	11.21	0.31	0.51	6.27
1.0	7	5	0.5	296.52	4.84	10.39	0.31	0.59	8.07
1.0	23	8	0.36	243.16	2.95	11.14	0.32	0.53	23.1
1.0	16	4	0.58	331.68	2.58	12.18	0.37	0.47	14.79
1.0	21	7	0.47	202.07	1.71	12.78	0.32	0.51	18.81
1.0	9	7	0.35	180.33	4.04	9.3	0.37	0.39	9.7
1.0	29	3	0.4	305.32	2.9	8.66	0.37	0.45	24.27
1.0	29	3	0.63	291.16	3.59	8.73	0.39	0.5	25.83
1.0	20	5	0.45	327.71	4.2	11.58	0.31	0.36	17.42
1.0	3	4	0.59	306.49	4.67	14.4	0.31	0.37	3.55
1.0	23	4	0.42	218.22	4.01	8.19	0.37	0.4	19.71
1.0	3	4	0.42	288.25	4.13	13.68	0.39	0.43	4.32
1.0	18	7	0.51	239.17	2.31	14.2	0.39	0.52	16.41
1.0	3	8	0.48	326.88	4.6	12.21	0.35	0.36	4.36
1.0	22	6	0.55	317.07	3.24	10.11	0.36	0.44	20.17
1.0	24	5	0.5	271.69	3.13	12.55	0.4	0.58	21.31
1.0	13	4	0.39	284.18	1.72	14.49	0.33	0.56	13.72
1.0	5	7	0.49	192.17	4.6	13.31	0.4	0.41	5.72
1.0	18	5	0.61	323.3	1.68	14.2	0.32	0.47	16.65
1.0	21	7	0.54	201.36	1.99	9.4	0.32	0.54	20.14
1.0	12	7	0.57	306.01	1.93	9.89	0.35	0.44	11.12
1.0	14	9	0.4	317.87	4.95	8.87	0.31	0.36	13.85
1.0	18	6	0.57	185.55	3.33	8.01	0.31	0.48	16.54
1.0	30	5	0.41	331.16	4.05	10.11	0.39	0.57	27.47
1.0	29	3	0.38	281.13	3.66	10.91	0.39	0.38	24.22
1.0	31	5	0.57	187.78	3.01	8.82	0.34	0.47	28.83
1.0	11	6	0.42	228.33	3.77	13.73	0.37	0.6	10.15
1.0	22	9	0.44	302.59	3.01	14.83	0.33	0.49	21.24
1.0	22	9	0.42	289.32	2.34	14.22	0.29	0.56	21.25
1.0	17	9	0.51	304.57	2.78	9.53	0.37	0.6	16.98
1.0	27	5	0.61	209.35	3.04	14.9	0.31	0.58	27.53
1.0	7	5	0.6	319.36	2.63	11.02	0.28	0.59	7.45
1.0	6	8	0.42	319.78	3.78	14.78	0.37	0.55	8.04
1.0	24	6	0.63	254.57	1.7	14.89	0.34	0.52	20.55
1.0	9	6	0.4	280.91	4.23	10.72	0.28	0.58	9.48
1.0	4	4	0.35	276.71	2.53	11.88	0.36	0.47	5.51
1.0	16	8	0.42	255.95	4.97	10.12	0.32	0.37	15.18
1.0	22	3	0.54	190.81	3.13	10.82	0.3	0.46	21.19
1.0	3	6	0.45	281.54	4.05	14.61	0.29	0.51	3.88
1.0	28	6	0.58	219.53	2.28	12.93	0.28	0.41	29.44
1.0	11	6	0.38	269.25	4.54	10.55	0.29	0.53	11.88
1.0	12	3	0.43	271.89	2.66	14.51	0.29	0.4	12.25
1.0	10	6	0.58	243.12	4.12	11.68	0.35	0.53	10.18
1.0	20	9	0.37	269.72	3.36	14.1	0.37	0.38	20.77
1.0	12	4	0.43	291.94	2.64	10.51	0.38	0.49	11.05
1.0	24	9	0.46	296.31	3.35	11.72	0.38	0.45	23.39
1.0	9	8	0.6	308.35	4.37	9.96	0.38	0.51	10.69
1.0	16	9	0.58	243.23	4.09	11.71	0.3	0.47	16.02
1.0	12	5	0.37	278.63	1.7	11.44	0.28	0.35	10.69
1.0	31	4	0.54	320.14	4.57	8.12	0.33	0.39	26.75
1.0	6	8	0.63	238.4	4.68	8.29	0.39	0.43	7.6
1.0	21	9	0.5	297.97	2.98	14.93	0.28	0.39	21.61
1.0	9	5	0.53	234.8	3.41	13.46	0.31	0.45	8.9
1.0	5	7	0.47	318.21	4.94	11.48	0.38	0.5	6.28
1.0	5	4	0.44	324.77	1.55	14.84	0.37	0.45	4.83
1.0	23	7	0.47	333.63	3.93	14.42	0.28	0.41	21.39
1.0	17	7	0.43	333.46	3.97	11.33	0.34	0.39	15.49
1.0	13	3	0.59	199.71	4.24	8.67	0.3	0.37	11.71
1.0	3	6	0.56	213.6	2.76	12.95	0.29	0.59	4.61
1.0	22	9	0.39	280.41	1.6	13.73	0.32	0.51	21.64
1.0	16	9	0.55	202.43	2.02	14.02	0.27	0.47	15.58
1.0	17	6	0.45	322.94	4.18	12.59	0.33	0.53	16.05
1.0	5	8	0.38	291.41	2.86	12.21	0.28	0.57	6.23
1.0	13	3	0.59	226.47	4.65	13.22	0.29	0.57	12.65
1.0	16	8	0.47	278.96	4.3	11.71	0.4	0.42	17.78
1.0	5	6	0.54	237.54	3.66	9.27	0.38	0.54	5.72
1.0	16	8	0.46	249.54	4.91	14.11	0.31	0.44	14.7
1.0	5	7	0.58	226.32	4.21	10.03	0.36	0.46	5.68
1.0	22	5	0.51	212.87	1.49	14.56	0.33	0.57	19.47
1.0	22	9	0.63	278.99	4.3	10.44	0.28	0.38	21.4
1.0	5	7	0.47	321.5	2.34	11.71	0.37	0.44	7.15
1.0	25	3	0.42	252.37	1.71	12.0	0.29	0.38	23.07
1.0	20	3	0.53	311.66	2.06	12.62	0.31	0.4	19.94
1.0	13	7	0.53	310.31	4.1	8.02	0.29	0.52	12.37
1.0	18	5	0.59	184.48	1.94	11.58	0.34	0.58	15.85
1.0	7	8	0.62	181.81	4.75	14.5	0.37	0.4	7.48
1.0	25	3	0.57	208.95	4.17	8.15	0.36	0.48	21.83
1.0	10	5	0.49	328.94	2.36	11.93	0.27	0.4	10.14
1.0	26	8	0.41	253.09	2.53	13.0	0.29	0.36	26.44
1.0	21	5	0.63	319.6	4.64	8.52	0.36	0.41	21.56
1.0	16	3	0.61	287.64	3.3	12.32	0.39	0.58	15.67
1.0	13	4	0.6	182.37	1.62	14.28	0.31	0.52	11.8
1.0	17	3	0.51	284.65	1.92	13.46	0.37	0.44	14.14
1.0	15	7	0.46	248.76	4.33	14.18	0.37	0.41	15.28
1.0	26	7	0.4	311.16	4.72	9.27	0.34	0.38	22.65
1.0	14	7	0.42	298.02	1.91	8.76	0.28	0.51	12.95
1.0	11	3	0.43	330.18	4.26	11.85	0.39	0.37	9.62
1.0	27	5	0.38	236.22	4.19	8.06	0.29	0.54	26.64
1.0	11	8	0.44	183.99	4.01	10.38	0.33	0.36	12.09
1.0	19	4	0.57	313.69	2.24	10.65	0.31	0.55	17.29
1.0	20	4	0.52	209.86	3.13	12.52	0.33	0.5	18.54
1.0	30	9	0.62	279.2	3.43	8.35	0.35	0.45	30.67
1.0	16	4	0.39	240.19	4.34	10.48	0.31	0.4	14.36
1.0	9	6	0.55	280.13	3.44	10.58	0.34	0.51	9.23
1.0	6	8	0.36	230.24	2.19	10.06	0.28	0.44	7.38
1.0	12	8	0.35	331.05	2.31	14.42	0.33	0.58	12.07
1.0	28	9	0.59	331.44	3.2	14.89	0.32	0.43	26.21
1.0	7	4	0.55	208.13	1.78	12.97	0.33	0.45	7.9
1.0	13	8	0.54	313.23	3.74	10.63	0.33	0.38	13.9
1.0	19	9	0.53	221.24	2.32	13.43	0.29	0.57	19.35
1.0	16	7	0.37	292.73	3.78	14.91	0.4	0.58	16.81
1.0	15	8	0.4	326.49	1.99	10.35	0.29	0.48	13.99
1.0	8	5	0.52	202.46	3.23	12.67	0.36	0.57	7.62
1.0	7	4	0.56	244.75	2.32	10.11	0.31	0.38	7.99
1.0	5	9	0.43	212.51	3.06	10.33	0.28	0.49	6.63
1.0	15	3	0.53	265.68	4.04	11.08	0.28	0.55	13.59
1.0	22	9	0.42	236.32	2.48	11.03	0.31	0.45	20.18
1.0	30	8	0.63	252.43	3.33	9.16	0.32	0.43	27.65
1.0	24	8	0.49	281.52	3.57	10.9	0.37	0.5	23.24
1.0	31	7	0.47	241.93	4.09	10.78	0.31	0.53	28.88
1.0	30	5	0.62	251.64	2.97	14.87	0.38	0.43	26.73
1.0	4	3	0.47	316.17	4.78	8.04	0.39	0.52	3.89
1.0	28	8	0.41	292.45	3.99	13.36	0.39	0.48	25.79
1.0	21	6	0.51	282.21	1.88	13.04	0.4	0.36	19.31
1.0	31	4	0.5	279.19	4.1	8.42	0.29	0.44	29.81
1.0	13	8	0.53	227.32	4.36	11.38	0.35	0.5	13.67
1.0	12	7	0.62	238.94	1.98	12.3	0.28	0.43	13.76
1.0	28	4	0.5	298.87	3.97	13.65	0.3	0.5	25.79
1.0	22	3	0.37	190.18	2.14	14.73	0.37	0.53	19.36
1.0	26	9	0.37	287.61	2.24	8.66	0.37	0.47	26.01
1.0	23	6	0.61	191.58	2.96	11.32	0.35	0.58	19.82
1.0	12	5	0.4	205.54	1.44	9.54	0.27	0.41	11.28
1.0	18	6	0.46	329.13	2.08	14.61	0.28	0.45	15.73
1.0	23	8	0.38	218.09	3.55	12.98	0.29	0.58	24.13
1.0	22	3	0.6	270.67	2.4	14.1	0.39	0.56	18.79
1.0	9	4	0.54	211.45	2.03	12.25	0.38	0.4	8.3
1.0	9	4	0.39	304.98	4.68	14.94	0.33	0.41	8.47
1.0	26	4	0.41	321.6	3.53	14.08	0.3	0.38	24.59
1.0	19	4	0.49	201.76	2.54	10.19	0.4	0.39	17.3
1.0	16	8	0.44	268.43	1.49	14.38	0.37	0.58	15.05
1.0	24	9	0.41	255.21	4.62	14.28	0.37	0.36	21.73
1.0	24	4	0.53	270.18	3.54	10.71	0.28	0.39	20.02
1.0	20	6	0.42	220.43	4.23	14.35	0.36	0.5	20.53
1.0	28	5	0.57	200.96	2.23	10.13	0.38	0.57	26.14
1.0	9	4	0.58	311.43	4.94	13.4	0.29	0.39	8.2
1.0	22	8	0.48	253.15	4.43	14.38	0.34	0.58	19.51
1.0	25	8	0.46	289.73	3.8	8.83	0.34	0.48	22.15
1.0	19	4	0.4	296.49	1.4	14.04	0.28	0.41	19.54
1.0	21	7	0.58	198.38	2.4	10.88	0.39	0.58	19.62
1.0	18	6	0.61	316.5	3.11	8.12	0.3	0.51	16.42
1.0	19	3	0.4	331.47	4.37	14.08	0.3	0.49	16.22
1.0	22	8	0.59	308.13	4.56	13.57	0.27	0.46	19.77
1.0	12	5	0.48	234.94	4.94	13.95	0.28	0.43	11.41
1.0	15	6	0.36	195.76	3.81	9.03	0.37	0.48	14.12
1.0	14	7	0.59	303.86	2.18	12.93	0.38	0.48	14.96
1.0	9	3	0.51	236.2	2.21	8.42	0.29	0.36	8.8
1.0	3	9	0.42	271.9	4.9	10.14	0.37	0.44	4.55
1.0	14	7	0.46	258.96	3.35	9.67	0.37	0.49	13.41
1.0	18	6	0.53	296.1	4.49	9.38	0.32	0.48	17.98
1.0	31	7	0.44	255.39	2.91	14.37	0.38	0.54	26.8
1.0	12	3	0.58	310.98	1.99	12.01	0.34	0.47	10.55
1.0	21	4	0.39	276.46	3.98	11.12	0.37	0.52	17.85
1.0	21	7	0.62	260.84	3.49	10.79	0.3	0.6	18.66
1.0	17	4	0.5	282.44	2.31	14.32	0.38	0.5	15.16
1.0	3	9	0.58	312.79	2.18	13.9	0.3	0.56	4.56
1.0	14	4	0.53	209.45	3.84	14.42	0.28	0.53	12.52
1.0	30	8	0.48	296.26	2.96	9.44	0.31	0.39	25.99
1.0	25	6	0.49	320.58	4.66	13.35	0.29	0.53	25.41
1.0	28	6	0.45	248.98	2.49	12.68	0.38	0.5	25.18
1.0	26	4	0.6	235.88	2.56	13.07	0.3	0.5	24.58
1.0	27	6	0.37	237.4	2.38	12.72	0.37	0.45	22.92
1.0	17	9	0.37	253.68	3.61	9.98	0.33	0.59	18.52
1.0	18	7	0.53	278.4	4.79	8.72	0.34	0.44	15.98
1.0	4	5	0.61	273.04	2.9	11.68	0.31	0.4	4.26
1.0	18	8	0.4	263.86	2.07	12.23	0.32	0.55	16.26
1.0	31	6	0.41	263.37	2.72	10.6	0.31	0.37	31.6
1.0	12	9	0.38	270.55	1.96	13.38	0.38	0.48	12.76
1.0	7	9	0.6	278.04	3.02	11.9	0.27	0.53	8.13
1.0	5	4	0.5	205.75	1.8	9.48	0.27	0.47	6.09
1.0	27	6	0.44	255.65	2.39	11.15	0.28	0.58	23.6
1.0	8	3	0.46	252.45	4.97	9.35	0.31	0.6	8.05
1.0	17	3	0.62	305.85	4.3	11.54	0.37	0.36	15.01
1.0	11	7	0.52	318.12	3.57	12.67	0.33	0.41	10.94
1.0	3	7	0.55	310.87	3.81	10.9	0.31	0.43	5.0
1.0	30	8	0.47	214.07	4.7	11.39	0.38	0.58	27.09
1.0	4	3	0.62	237.55	2.5	12.27	0.34	0.4	5.05
1.0	26	9	0.46	262.03	4.49	14.48	0.37	0.38	23.5
1.0	4	9	0.62	197.82	2.51	12.57	0.33	0.38	7.0
1.0	6	5	0.63	275.57	4.77	12.62	0.38	0.4	6.37
1.0	22	7	0.44	264.73	1.87	8.73	0.39	0.51	22.7
1.0	24	8	0.47	243.13	3.14	13.66	0.4	0.55	22.35
1.0	21	9	0.51	286.03	4.84	11.88	0.29	0.59	20.35
1.0	27	7	0.43	244.25	2.84	9.06	0.4	0.42	26.22
1.0	30	6	0.5	286.09	2.12	11.86	0.3	0.42	26.09
1.0	15	4	0.42	261.04	1.49	13.31	0.28	0.53	12.83
1.0	28	5	0.35	284.37	4.39	10.53	0.37	0.42	25.05
1.0	3	6	0.57	309.13	3.96	14.72	0.32	0.49	3.75
1.0	24	4	0.59	252.56	1.77	8.25	0.28	0.36	22.46
1.0	16	4	0.61	233.37	2.82	10.72	0.39	0.4	14.59
1.0	20	8	0.53	184.81	2.01	11.76	0.27	0.5	21.28
1.0	4	9	0.63	281.06	1.59	9.76	0.35	0.39	5.33
1.0	12	6	0.45	255.36	3.05	14.15	0.39	0.58	12.45
1.0	25	6	0.44	274.33	3.89	8.83	0.32	0.47	25.25
1.0	20	7	0.61	230.91	2.14	13.87	0.35	0.39	19.52
1.0	13	4	0.41	238.8	2.99	12.26	0.28	0.47	12.51
1.0	21	9	0.4	311.73	2.72	14.87	0.35	0.57	20.05
1.0	22	4	0.36	217.71	1.85	12.25	0.29	0.54	19.61
1.0	7	7	0.53	289.56	2.72	12.87	0.27	0.53	8.24
1.0	4	3	0.58	321.51	4.65	12.36	0.35	0.59	4.64
1.0	22	5	0.39	277.49	4.0	10.13	0.34	0.35	21.21
1.0	8	9	0.58	209.79	4.78	10.13	0.36	0.6	8.79
1.0	13	3	0.35	302.89	2.13	11.32	0.33	0.44	12.35
1.0	11	7	0.43	271.73	1.98	13.45	0.34	0.48	11.92
1.0	18	3	0.57	298.06	1.97	13.22	0.32	0.37	15.18
1.0	23	9	0.53	330.68	3.05	8.5	0.33	0.47	24.64
1.0	8	4	0.53	201.13	2.36	9.85	0.31	0.53	9.37
1.0	28	6	0.44	236.77	3.55	10.39	0.39	0.36	26.9
1.0	15	7	0.48	297.61	3.14	13.6	0.37	0.47	15.38
1.0	14	5	0.51	322.44	2.02	14.3	0.35	0.5	13.04
1.0	5	6	0.43	195.74	4.49	9.76	0.37	0.55	6.28
1.0	17	9	0.63	198.43	4.26	8.95	0.29	0.47	17.17
1.0	30	6	0.42	271.55	4.65	14.19	0.33	0.36	27.29
1.0	6	3	0.61	324.37	4.6	14.85	0.38	0.45	6.73
1.0	24	7	0.41	187.37	4.65	12.56	0.37	0.55	20.99
1.0	17	9	0.53	268.15	1.45	8.74	0.31	0.42	15.86
1.0	12	5	0.51	251.34	2.58	10.41	0.32	0.41	11.51
1.0	31	7	0.48	283.33	3.95	11.26	0.27	0.41	27.95
1.0	30	9	0.43	282.74	3.04	12.73	0.29	0.4	26.54
1.0	19	7	0.42	256.98	1.82	10.65	0.31	0.5	18.36
1.0	21	4	0.44	232.56	1.39	11.0	0.31	0.37	18.1
1.0	23	4	0.39	298.17	4.32	13.32	0.4	0.43	20.56
1.0	30	3	0.48	307.57	1.71	13.7	0.31	0.4	26.11
1.0	17	5	0.62	324.98	2.49	11.62	0.38	0.59	17.37
1.0	30	3	0.39	253.22	3.67	11.91	0.36	0.59	26.15
1.0	16	3	0.39	210.62	3.56	9.39	0.32	0.56	13.41
1.0	4	7	0.42	195.24	2.47	8.91	0.36	0.49	4.91
1.0	16	3	0.49	264.18	2.02	9.51	0.39	0.35	13.37
1.0	29	7	0.42	326.43	4.26	9.4	0.3	0.52	27.64
1.0	19	4	0.55	235.7	2.14	14.67	0.39	0.4	17.37
1.0	23	7	0.49	293.32	1.72	10.04	0.37	0.56	19.96
1.0	16	3	0.47	288.68	3.22	8.76	0.29	0.38	13.53
1.0	18	4	0.62	240.38	2.25	10.93	0.34	0.54	15.23
1.0	9	9	0.54	293.58	4.26	11.06	0.32	0.37	9.82
1.0	6	7	0.6	261.46	3.83	13.26	0.28	0.57	6.54
1.0	25	9	0.58	239.74	2.81	8.68	0.35	0.49	24.51
1.0	8	5	0.39	299.07	1.44	11.34	0.39	0.38	7.7
1.0	11	7	0.38	203.97	3.16	8.79	0.29	0.55	11.18
1.0	17	5	0.38	315.72	1.48	11.8	0.32	0.41	15.37
1.0	4	6	0.4	222.97	1.46	9.93	0.37	0.53	5.15
1.0	27	5	0.42	280.68	3.91	12.88	0.3	0.52	24.23
1.0	17	8	0.55	291.23	2.03	9.21	0.29	0.47	15.37
1.0	23	7	0.56	328.85	3.93	8.75	0.38	0.43	20.27
1.0	13	8	0.36	207.69	1.48	12.4	0.28	0.48	13.42
1.0	6	4	0.38	197.74	2.63	14.59	0.29	0.41	6.28
1.0	18	4	0.52	252.75	4.51	9.03	0.27	0.57	16.93
1.0	7	8	0.56	259.54	3.52	10.76	0.39	0.58	7.41
1.0	8	7	0.56	184.21	3.29	9.46	0.33	0.48	8.66
1.0	17	8	0.58	282.57	4.85	9.31	0.32	0.39	16.94
1.0	20	6	0.55	305.56	3.05	13.31	0.37	0.46	17.94
1.0	8	7	0.44	243.69	3.4	13.52	0.29	0.49	8.15
1.0	16	4	0.47	327.9	3.14	12.36	0.33	0.47	14.11
1.0	16	8	0.45	197.84	4.47	11.2	0.29	0.37	16.41
1.0	23	8	0.63	262.31	3.44	13.68	0.28	0.49	22.09
1.0	5	7	0.4	191.18	2.1	9.26	0.39	0.5	5.65
1.0	18	9	0.37	257.76	4.43	13.5	0.32	0.42	16.48
1.0	26	8	0.61	193.63	4.15	13.26	0.37	0.53	23.02
1.0	20	3	0.47	325.01	1.94	11.15	0.29	0.44	18.36
1.0	30	7	0.59	238.85	2.32	14.02	0.33	0.51	27.22
1.0	29	5	0.56	310.94	2.22	10.87	0.29	0.41	26.02
1.0	20	9	0.46	291.49	1.8	12.09	0.29	0.38	19.24
1.0	16	5	0.61	301.89	4.39	14.62	0.35	0.47	14.64
1.0	4	3	0.39	289.05	3.46	9.04	0.37	0.52	4.25
1.0	30	6	0.56	307.82	1.52	13.35	0.36	0.51	28.42
1.0	15	5	0.43	240.22	4.72	10.04	0.37	0.56	13.49
1.0	21	3	0.42	264.41	4.87	12.97	0.35	0.47	17.94
1.0	24	3	0.54	298.87	1.51	13.55	0.38	0.51	24.0
1.0	20	8	0.4	245.08	2.58	10.17	0.32	0.55	20.04
1.0	30	6	0.53	327.26	3.84	10.42	0.36	0.41	26.28
1.0	19	8	0.44	216.6	3.36	9.96	0.37	0.36	20.18
1.0	6	7	0.59	324.06	4.46	11.39	0.3	0.42	6.39
1.0	13	7	0.59	216.43	3.13	9.05	0.28	0.36	13.6
1.0	3	5	0.6	216.06	3.39	11.99	0.28	0.54	3.83
1.0	25	8	0.5	220.21	1.57	12.22	0.37	0.45	22.66
1.0	18	4	0.39	193.6	2.7	8.43	0.27	0.5	15.23
1.0	19	8	0.53	209.2	4.24	9.04	0.32	0.55	21.55
1.0	12	4	0.58	251.94	2.07	13.15	0.28	0.36	10.79
1.0	12	6	0.58	297.58	2.7	14.12	0.36	0.45	13.12
1.0	24	5	0.41	273.14	4.77	10.33	0.34	0.53	20.59
1.0	9	9	0.5	224.09	4.2	10.25	0.4	0.53	9.33
1.0	28	7	0.44	221.76	2.61	10.51	0.35	0.47	24.01
1.0	30	9	0.61	193.07	2.56	12.35	0.29	0.47	30.34
1.0	7	3	0.48	246.45	4.26	8.63	0.37	0.35	6.52
1.0	7	7	0.41	298.32	3.94	14.95	0.33	0.56	7.37
1.0	12	5	0.4	330.39	2.06	10.64	0.39	0.57	10.68
1.0	3	5	0.42	189.19	4.76	11.82	0.4	0.47	3.89
1.0	21	3	0.48	224.78	2.35	9.01	0.29	0.39	20.5
1.0	25	4	0.57	278.03	2.68	12.0	0.35	0.36	21.75
1.0	19	4	0.46	193.26	1.72	9.66	0.31	0.49	17.41
1.0	25	4	0.62	314.26	2.54	13.35	0.32	0.52	24.71
1.0	21	3	0.53	275.28	1.48	14.81	0.35	0.55	20.25
1.0	14	8	0.35	187.28	3.56	11.74	0.33	0.37	13.1
1.0	29	6	0.53	228.7	1.86	11.81	0.36	0.41	29.15
1.0	5	5	0.38	249.63	2.35	8.62	0.4	0.39	5.48
1.0	8	5	0.58	229.74	3.23	9.69	0.36	0.51	7.77
1.0	19	3	0.53	184.23	1.62	11.47	0.35	0.45	16.76
1.0	18	3	0.57	255.95	2.31	11.01	0.35	0.41	15.9
1.0	10	9	0.57	331.12	2.2	14.81	0.28	0.46	10.22
1.0	5	9	0.55	284.62	2.7	14.4	0.34	0.53	7.5
1.0	14	3	0.54	305.43	4.55	9.66	0.35	0.57	13.03
1.0	5	8	0.43	218.36	4.69	9.88	0.37	0.53	5.81
1.0	16	5	0.36	266.04	4.46	12.64	0.35	0.48	15.79
1.0	30	3	0.38	200.07	4.96	12.52	0.36	0.5	25.09
1.0	30	3	0.57	196.4	2.84	8.87	0.37	0.47	25.62
1.0	25	4	0.51	303.1	3.93	14.33	0.39	0.35	20.84
1.0	21	7	0.51	182.89	3.75	14.73	0.36	0.46	19.29
1.0	6	3	0.47	321.94	3.64	9.62	0.35	0.43	6.08
1.0	23	3	0.62	279.17	1.41	14.15	0.28	0.43	23.98
1.0	29	7	0.52	247.02	1.53	11.03	0.37	0.45	30.96
1.0	20	7	0.55	185.72	3.38	13.44	0.37	0.6	19.2
1.0	25	7	0.48	263.96	4.86	12.41	0.39	0.49	23.03
1.0	27	8	0.51	191.08	4.15	11.6	0.39	0.56	24.08
1.0	27	7	0.38	319.38	3.33	12.23	0.36	0.42	26.06
1.0	13	3	0.51	259.49	3.01	9.84	0.34	0.37	12.84
1.0	14	3	0.61	269.09	1.36	8.96	0.32	0.36	12.04
1.0	4	5	0.61	233.49	2.96	9.58	0.31	0.56	4.61
1.0	30	7	0.43	299.39	3.26	10.73	0.35	0.44	28.51
1.0	8	5	0.5	237.98	2.62	8.62	0.33	0.58	8.66
1.0	18	8	0.5	214.64	4.11	13.29	0.35	0.36	17.41
1.0	20	8	0.36	236.21	2.95	12.61	0.31	0.53	18.98
1.0	27	3	0.37	288.97	3.49	8.47	0.28	0.52	23.65
1.0	27	9	0.53	293.6	3.02	13.31	0.33	0.51	26.48
1.0	26	7	0.59	267.34	3.47	8.13	0.36	0.44	23.58
1.0	16	3	0.55	196.29	4.73	14.13	0.34	0.35	14.21
1.0	6	5	0.44	239.1	4.48	12.02	0.32	0.52	5.98
1.0	27	8	0.47	245.38	3.36	9.21	0.32	0.48	23.46
1.0	9	3	0.46	328.84	4.86	14.5	0.38	0.49	7.83
1.0	10	3	0.37	267.18	3.86	10.74	0.39	0.39	10.35
1.0	14	5	0.58	280.48	1.92	9.12	0.28	0.39	13.1
1.0	23	4	0.41	288.02	3.05	13.25	0.27	0.53	19.92
1.0	18	3	0.57	189.71	1.64	11.16	0.37	0.49	16.28
1.0	27	3	0.44	192.98	3.56	14.65	0.36	0.43	22.41
1.0	16	3	0.43	207.81	2.11	8.72	0.3	0.47	14.21
1.0	29	8	0.51	318.3	2.1	10.07	0.36	0.43	25.19
1.0	23	3	0.4	289.16	1.65	14.52	0.38	0.57	19.73
1.0	9	5	0.56	185.07	2.04	9.79	0.36	0.43	9.15
1.0	26	8	0.43	248.27	4.95	11.89	0.33	0.45	22.96
1.0	6	6	0.56	246.04	2.91	9.24	0.32	0.39	6.6
1.0	11	5	0.51	298.31	3.69	10.16	0.33	0.42	10.22
1.0	4	4	0.37	282.74	2.33	12.94	0.4	0.41	4.52
1.0	6	4	0.45	298.32	1.65	12.31	0.29	0.36	6.42
1.0	27	6	0.6	282.08	4.01	9.87	0.36	0.41	23.36
1.0	10	6	0.38	302.53	3.18	10.33	0.36	0.42	9.87
1.0	26	9	0.46	306.19	4.97	10.39	0.4	0.48	23.33
1.0	23	8	0.61	288.96	4.86	9.34	0.32	0.37	24.49
1.0	8	8	0.36	285.33	2.97	13.54	0.28	0.41	8.35
1.0	14	6	0.62	189.15	2.77	14.03	0.32	0.46	13.2
1.0	25	9	0.59	325.12	3.75	8.64	0.29	0.55	24.38
1.0	27	4	0.56	274.0	4.44	13.63	0.35	0.5	24.58
1.0	11	8	0.57	181.98	1.61	8.16	0.35	0.41	11.99
1.0	18	4	0.52	247.77	2.97	12.12	0.33	0.56	17.17
1.0	30	4	0.51	315.9	3.82	10.05	0.38	0.38	28.22
1.0	31	5	0.51	262.28	2.02	11.07	0.38	0.55	29.84
1.0	14	4	0.45	203.37	4.8	8.05	0.32	0.53	12.22
1.0	10	7	0.42	308.68	4.71	13.6	0.35	0.58	9.68
1.0	23	7	0.49	182.22	3.85	13.11	0.31	0.46	20.23
1.0	30	6	0.58	262.25	2.93	9.88	0.36	0.42	30.55
1.0	4	4	0.42	307.37	3.35	10.89	0.27	0.38	4.16
1.0	31	4	0.52	271.8	4.7	12.6	0.32	0.54	26.24
1.0	20	5	0.6	220.31	3.55	14.67	0.37	0.56	19.3
1.0	21	8	0.63	326.67	3.92	11.39	0.3	0.4	21.98
1.0	31	8	0.45	203.18	1.79	10.29	0.29	0.43	27.0
1.0	14	7	0.41	284.86	2.52	8.89	0.33	0.58	16.14
1.0	26	9	0.47	246.15	2.63	11.93	0.4	0.6	23.25
1.0	28	5	0.39	200.08	4.92	11.77	0.32	0.37	24.53
1.0	10	7	0.4	303.23	3.69	11.23	0.34	0.43	9.82
1.0	23	5	0.54	238.98	1.99	9.47	0.32	0.5	23.82
1.0	13	9	0.44	316.18	2.47	12.06	0.27	0.59	14.89
1.0	29	4	0.44	252.05	2.08	9.68	0.37	0.41	25.62
1.0	11	8	0.43	226.07	4.45	11.38	0.3	0.53	12.73
1.0	22	5	0.49	210.4	3.52	8.36	0.31	0.46	19.24
1.0	6	8	0.61	317.06	1.67	13.22	0.31	0.54	8.2
1.0	16	4	0.55	180.1	3.35	9.01	0.29	0.56	14.98
1.0	16	4	0.46	313.08	4.04	8.59	0.38	0.44	14.67
1.0	7	3	0.35	327.32	4.78	11.0	0.27	0.49	7.2
1.0	5	9	0.58	247.8	2.75	14.5	0.34	0.56	7.23
1.0	6	8	0.6	237.61	3.88	12.98	0.3	0.6	6.63
1.0	11	3	0.44	291.32	2.06	11.69	0.39	0.46	9.37
1.0	7	9	0.48	244.65	3.59	12.02	0.39	0.46	8.15
1.0	9	9	0.53	194.34	1.52	8.53	0.36	0.58	10.76
1.0	15	3	0.52	254.94	3.06	9.51	0.32	0.36	15.2
1.0	23	5	0.36	217.19	4.5	10.87	0.35	0.49	20.33
1.0	21	5	0.53	216.16	4.81	13.86	0.39	0.47	18.58
